node,degree,betweenness,closeness,traffic_load,dst,optimal_next_hop,seed
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.048261148489292416,47,18,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.5163064744692527,26,23,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.21453136882198154,19,35,7
40,0.2857142857142857,0.05748254284304229,0.5632183908045977,0.5061617204352015,44,35,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.9854239873485646,19,39,7
10,0.16326530612244897,0.013469118426094636,0.5,0.4867546804943612,1,31,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.9383483727859047,49,29,7
23,0.16326530612244897,0.023213198602229215,0.5,0.7981505525613422,42,19,7
25,0.16326530612244897,0.013839508183232511,0.5,0.3500646077856444,38,36,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.30298806976360493,4,7,7
19,0.18367346938775508,0.025393984669569904,0.5104166666666666,0.6999822088318564,28,28,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.039406882005463606,28,38,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.6245089294855439,17,18,7
14,0.12244897959183673,0.008629051557966543,0.4666666666666667,0.7973577100751676,9,44,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.93225914875028,28,49,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.8970223525821365,37,44,7
32,0.24489795918367346,0.05382981822432602,0.550561797752809,0.08893787318567092,35,33,7
43,0.24489795918367346,0.0486594451161528,0.5568181818181818,0.397500185467893,29,29,7
10,0.16326530612244897,0.013469118426094636,0.5,0.36137992001834873,25,31,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.6945667799404125,40,40,7
19,0.18367346938775508,0.025393984669569904,0.5104166666666666,0.34596672494012026,11,23,7
37,0.1020408163265306,0.008357374029642936,0.44144144144144143,0.9663654462530474,30,1,7
30,0.12244897959183673,0.004093184532110102,0.4666666666666667,0.31075741090698117,25,23,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.367133224669136,6,32,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.17202651511923817,26,45,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.4845259792693485,10,26,7
1,0.16326530612244897,0.015728144751629144,0.48514851485148514,0.7150628691905084,45,31,7
10,0.16326530612244897,0.013469118426094636,0.5,0.07504762667977771,19,47,7
30,0.12244897959183673,0.004093184532110102,0.4666666666666667,0.01657010395907943,41,23,7
23,0.16326530612244897,0.023213198602229215,0.5,0.28759026609376726,46,30,7
46,0.061224489795918366,0.0021927241314996415,0.4152542372881356,0.8359394536871053,33,40,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.1248270815765884,0,22,7
4,0.14285714285714285,0.005922499286094723,0.4666666666666667,0.5748679882655113,13,42,7
4,0.14285714285714285,0.005922499286094723,0.4666666666666667,0.9761408542540218,34,0,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.02417213387886652,7,7,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.655710305074745,12,2,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.4880480604510772,46,7,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.5148203528656655,31,23,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.8053916886103896,30,34,7
10,0.16326530612244897,0.013469118426094636,0.5,0.6580236306689563,32,32,7
10,0.16326530612244897,0.013469118426094636,0.5,0.9553070572239781,18,20,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.2946285633926813,13,31,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.26395301289062223,38,38,7
32,0.24489795918367346,0.05382981822432602,0.550561797752809,0.14394779544871183,24,33,7
40,0.2857142857142857,0.05748254284304229,0.5632183908045977,0.4827228351968539,3,7,7
10,0.16326530612244897,0.013469118426094636,0.5,0.16442770219385283,9,14,7
46,0.061224489795918366,0.0021927241314996415,0.4152542372881356,0.9449275993956356,25,11,7
10,0.16326530612244897,0.013469118426094636,0.5,0.41664879436778834,18,20,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.8546609890543297,34,22,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.5584766728723892,0,23,7
1,0.16326530612244897,0.015728144751629144,0.48514851485148514,0.27569100697015114,45,31,7
26,0.18367346938775508,0.015499181825080607,0.5,0.8990797110989658,42,0,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.1901758756559715,3,40,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.6367706507295939,15,18,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.8805841060788894,7,23,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.6795745656879658,0,18,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.27993195216302025,40,24,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.5994508512678175,49,27,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.043037381766410476,10,7,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.3753696287683469,20,39,7
4,0.14285714285714285,0.005922499286094723,0.4666666666666667,0.3119345308792041,37,0,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.0010209429332485032,3,7,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.2573595963235281,42,4,7
32,0.24489795918367346,0.05382981822432602,0.550561797752809,0.3133330141978691,10,10,7
28,0.12244897959183673,0.009461770278096807,0.4666666666666667,0.41249802641900923,45,49,7
41,0.18367346938775508,0.019117339673687214,0.5,0.40340784760303017,30,26,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.1728084964121811,7,7,7
3,0.14285714285714285,0.013357209832773739,0.47115384615384615,0.4620637100159338,35,7,7
32,0.24489795918367346,0.05382981822432602,0.550561797752809,0.7537599968630195,45,22,7
2,0.22448979591836732,0.025949137138599764,0.550561797752809,0.8775474810097466,43,30,7
23,0.16326530612244897,0.023213198602229215,0.5,0.12186296272162889,42,19,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.7370145791776884,27,9,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.7788264097399832,24,7,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.8862793272764624,28,28,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.014427427627251244,21,22,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.3937725745344698,37,37,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.41279699174472806,23,7,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.01102406440667203,44,24,7
3,0.14285714285714285,0.013357209832773739,0.47115384615384615,0.7086520145143741,47,17,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.24859103908957225,43,18,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.41182877077596114,5,40,7
32,0.24489795918367346,0.05382981822432602,0.550561797752809,0.9259713332624632,10,10,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.23964490374128777,48,40,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.11331674378452927,2,12,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.0016853414384198073,34,22,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.22382777407623966,48,7,7
14,0.12244897959183673,0.008629051557966543,0.4666666666666667,0.5796525000456851,16,44,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.42066138066472325,13,35,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.066237157043883,46,20,7
34,0.24489795918367346,0.03685668233049685,0.5444444444444444,0.21436803184431397,10,10,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.11127661429054148,23,43,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.16565953333297356,47,17,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.06866268213178628,37,9,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.1478035534853832,5,43,7
23,0.16326530612244897,0.023213198602229215,0.5,0.47711101735341543,41,43,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.6957236480763114,38,2,7
4,0.14285714285714285,0.005922499286094723,0.4666666666666667,0.8791229323463482,42,42,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.24296069863979963,35,32,7
14,0.12244897959183673,0.008629051557966543,0.4666666666666667,0.010073150365784711,3,47,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.3461001288007063,25,25,7
23,0.16326530612244897,0.023213198602229215,0.5,0.9375241981958499,9,1,7
1,0.16326530612244897,0.015728144751629144,0.48514851485148514,0.712764514323849,8,23,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.5314819855994412,2,12,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.8962182283064596,10,11,7
19,0.18367346938775508,0.025393984669569904,0.5104166666666666,0.6631913532420254,18,13,7
10,0.16326530612244897,0.013469118426094636,0.5,0.3920235534183921,4,31,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.5709309026085518,9,22,7
25,0.16326530612244897,0.013839508183232511,0.5,0.24919707883757614,33,0,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.48079283926544214,20,39,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.4032466918026474,35,40,7
20,0.14285714285714285,0.012377492108509512,0.47115384615384615,0.24790798186420504,42,42,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.07427860580547363,45,34,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.1907831034208114,48,24,7
10,0.16326530612244897,0.013469118426094636,0.5,0.6489864944696682,23,20,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.43560029281109736,47,35,7
25,0.16326530612244897,0.013839508183232511,0.5,0.9433762026242679,33,0,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.5074969218332225,33,47,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.23094134353994455,35,46,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.10047477842135788,21,43,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.8386316975216097,48,7,7
10,0.16326530612244897,0.013469118426094636,0.5,0.29575078544944755,49,11,7
1,0.16326530612244897,0.015728144751629144,0.48514851485148514,0.7087366121328648,47,23,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.7723866616115321,22,35,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.527920163256209,39,24,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.9313027283347337,19,43,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.5261147389800988,12,2,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.8991306303763,43,40,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.9339793544936708,26,18,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.5558450680235295,17,17,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.8007589718394692,26,4,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.5800303670278775,4,39,7
1,0.16326530612244897,0.015728144751629144,0.48514851485148514,0.6715751410742565,8,23,7
26,0.18367346938775508,0.015499181825080607,0.5,0.4905210927687751,35,43,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.48318100789408824,18,13,7
26,0.18367346938775508,0.015499181825080607,0.5,0.9559535778025744,41,41,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.46701776076054125,1,25,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.38572736972944255,0,0,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.7316898995570771,33,26,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.7974125976156737,27,22,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.463332386091036,16,32,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.6048117236872589,10,10,7
14,0.12244897959183673,0.008629051557966543,0.4666666666666667,0.5472881410018906,36,44,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.3987031693925407,41,24,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.9137070589842088,33,40,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.4350073739715066,16,26,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.7978742755003686,25,4,7
43,0.24489795918367346,0.0486594451161528,0.5568181818181818,0.23967044966390638,23,23,7
40,0.2857142857142857,0.05748254284304229,0.5632183908045977,0.4801187767420928,35,35,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.7646269709210913,46,8,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.9326623717682092,40,7,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.18264485275350673,29,43,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.8868640123009802,12,12,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.10688332464468109,9,8,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.9020158484934516,26,26,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.28188235991463806,5,5,7
29,0.1020408163265306,0.00801672911366789,0.44954128440366975,0.6672537909396858,11,43,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.19565741356185185,44,35,7
34,0.24489795918367346,0.03685668233049685,0.5444444444444444,0.6103036869533387,29,40,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.22589903202453654,23,19,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.5533055868815028,14,44,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.3127314305246893,13,36,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.7125261829193771,3,7,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.3114381395591399,39,28,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.3473212110444034,5,43,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.060839187594823874,46,8,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.9950006614742631,4,23,7
23,0.16326530612244897,0.023213198602229215,0.5,0.06559515224069001,16,43,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.4051014457779408,25,7,7
20,0.14285714285714285,0.012377492108509512,0.47115384615384615,0.9951086825595777,27,43,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.60698682746826,3,40,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.05152654899858822,22,22,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.01685708613009862,19,49,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.10428671754079288,40,28,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.4073848094838931,12,26,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.64295763027613,10,18,7
43,0.24489795918367346,0.0486594451161528,0.5568181818181818,0.710384822388363,5,23,7
49,0.1020408163265306,0.005674352102923531,0.4188034188034188,0.24835926384397944,22,27,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.18411819647908334,40,7,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.2811141873234386,37,37,7
25,0.16326530612244897,0.013839508183232511,0.5,0.8762755599876352,23,31,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.839187106417934,11,24,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.5686038388372938,44,35,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.7397843015264581,23,40,7
20,0.14285714285714285,0.012377492108509512,0.47115384615384615,0.6533000870238859,34,43,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.17597399762596255,48,4,7
29,0.1020408163265306,0.00801672911366789,0.44954128440366975,0.7612603256425742,1,43,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.8869328693595441,37,14,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.2621248100268794,33,47,7
23,0.16326530612244897,0.023213198602229215,0.5,0.5255680463191249,10,43,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.9905512859718085,38,24,7
28,0.12244897959183673,0.009461770278096807,0.4666666666666667,0.5168078751607,0,36,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.9798000112828724,17,43,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.9687008861600426,1,23,7
10,0.16326530612244897,0.013469118426094636,0.5,0.31633158456334654,24,20,7
10,0.16326530612244897,0.013469118426094636,0.5,0.9640337523544118,37,14,7
46,0.061224489795918366,0.0021927241314996415,0.4152542372881356,0.05086360459092909,8,11,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.46090845717510165,17,47,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.3952229741855091,36,34,7
34,0.24489795918367346,0.03685668233049685,0.5444444444444444,0.4467761422039601,18,40,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.7236731028146904,8,8,7
30,0.12244897959183673,0.004093184532110102,0.4666666666666667,0.4809025111321713,47,40,7
29,0.1020408163265306,0.00801672911366789,0.44954128440366975,0.786088504886455,46,18,7
29,0.1020408163265306,0.00801672911366789,0.44954128440366975,0.5277660770847986,13,18,7
36,0.18367346938775508,0.026208330124146455,0.5268817204301075,0.31015768395468224,3,2,7
10,0.16326530612244897,0.013469118426094636,0.5,0.934064200747571,2,11,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.6800848056403583,43,39,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.7759293120526454,26,0,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.1697224874286294,42,35,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.9908410943274397,13,31,7
36,0.18367346938775508,0.026208330124146455,0.5268817204301075,0.5147695917275097,9,38,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.0446718631029549,5,37,7
23,0.16326530612244897,0.023213198602229215,0.5,0.35466088878428115,22,39,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.6817700784745212,40,24,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.6066942449747939,40,23,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.7775189406006727,36,7,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.6838213125062279,3,18,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.7402489590512846,36,40,7
36,0.18367346938775508,0.026208330124146455,0.5268817204301075,0.30697588667948983,29,29,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.18481842394818826,33,40,7
23,0.16326530612244897,0.023213198602229215,0.5,0.85335620887055,31,43,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.07277201788015797,23,7,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.3212476482554909,43,24,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.6307207607874693,44,29,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.7363808755099013,13,7,7
43,0.24489795918367346,0.0486594451161528,0.5568181818181818,0.6286919179828943,35,23,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.09161203531234718,10,10,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.05782608241274112,33,32,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.22471932401782058,31,25,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.36937547777866353,25,25,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.19031130387656114,43,23,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.10736532161116363,45,45,7
48,0.12244897959183673,0.010385480797000668,0.4666666666666667,0.046158219986104365,45,40,7
44,0.24489795918367346,0.04792814123607624,0.5444444444444444,0.5915365027175147,42,42,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.31741159190257273,18,7,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.029728561620194438,21,21,7
37,0.1020408163265306,0.008357374029642936,0.44144144144144143,0.346222303301307,26,44,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.4323577817156825,30,46,7
26,0.18367346938775508,0.015499181825080607,0.5,0.812236618326517,21,43,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.24151835491110674,32,35,7
20,0.14285714285714285,0.012377492108509512,0.47115384615384615,0.8310632302779141,38,38,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.7240179346155221,15,20,7
8,0.2040816326530612,0.032030785230064945,0.532608695652174,0.1624108123458925,25,43,7
2,0.22448979591836732,0.025949137138599764,0.550561797752809,0.7472104442499801,6,12,7
15,0.16326530612244897,0.013783449749086001,0.46226415094339623,0.773135481029694,13,26,7
39,0.12244897959183673,0.013151682140277577,0.47115384615384615,0.5779739765828313,47,12,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.7538010280532212,31,18,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.2807080702067031,12,7,7
19,0.18367346938775508,0.025393984669569904,0.5104166666666666,0.3499369079236341,1,23,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.3773630193256158,19,18,7
34,0.24489795918367346,0.03685668233049685,0.5444444444444444,0.577535745570328,39,40,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.09544982358857379,20,26,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.5870842018416449,28,7,7
40,0.2857142857142857,0.05748254284304229,0.5632183908045977,0.4992101234176699,11,46,7
30,0.12244897959183673,0.004093184532110102,0.4666666666666667,0.9325939716076913,6,23,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.3496595758008425,25,29,7
41,0.18367346938775508,0.019117339673687214,0.5,0.46008594827436544,35,33,7
19,0.18367346938775508,0.025393984669569904,0.5104166666666666,0.9199843858577611,15,23,7
36,0.18367346938775508,0.026208330124146455,0.5268817204301075,0.39459323412857195,7,29,7
26,0.18367346938775508,0.015499181825080607,0.5,0.7630755388514837,48,43,7
42,0.2040816326530612,0.029902417593744134,0.550561797752809,0.2782740859465743,19,19,7
47,0.24489795918367346,0.042389360561629466,0.5444444444444444,0.6315277187253676,37,14,7
2,0.22448979591836732,0.025949137138599764,0.550561797752809,0.6537243261827782,27,12,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.9248347777302345,37,9,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.8020554289428725,27,12,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.6021385455629833,47,10,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.5568738096697997,49,25,7
28,0.12244897959183673,0.009461770278096807,0.4666666666666667,0.38736446291615323,32,36,7
3,0.14285714285714285,0.013357209832773739,0.47115384615384615,0.3035282124312372,2,12,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.8081468123999114,21,35,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.5717095727371329,20,39,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.6618033186724468,10,44,7
41,0.18367346938775508,0.019117339673687214,0.5,0.7028886589531882,2,26,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.8735625287296761,42,4,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.9682186166557165,41,23,7
33,0.12244897959183673,0.007465882068223004,0.46226415094339623,0.008958787726076278,27,32,7
43,0.24489795918367346,0.0486594451161528,0.5568181818181818,0.8232393794285922,45,31,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.08199461187085466,4,7,7
25,0.16326530612244897,0.013839508183232511,0.5,0.21231060694700166,44,16,7
10,0.16326530612244897,0.013469118426094636,0.5,0.35839497635123885,25,31,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.18071495412074368,12,18,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.7456248825000907,17,23,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.7017280078709812,31,20,7
26,0.18367346938775508,0.015499181825080607,0.5,0.3098389148056865,12,43,7
7,0.2857142857142857,0.05040123745164971,0.5697674418604651,0.5696668076521477,38,38,7
29,0.1020408163265306,0.00801672911366789,0.44954128440366975,0.357221204398955,30,18,7
17,0.12244897959183673,0.010292254116770766,0.4375,0.10879504130757167,37,47,7
11,0.2040816326530612,0.02752056615464478,0.5104166666666666,0.2583333219816275,7,46,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.6242383368929932,43,19,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.9084129105975076,48,7,7
26,0.18367346938775508,0.015499181825080607,0.5,0.7766728630260826,20,43,7
35,0.24489795918367346,0.03975236885463476,0.550561797752809,0.8440818304739196,39,24,7
45,0.14285714285714285,0.010964570199264074,0.47115384615384615,0.9870292352083417,43,31,7
38,0.16326530612244897,0.018706201364001324,0.5051546391752577,0.5411735730321674,41,23,7
36,0.18367346938775508,0.026208330124146455,0.5268817204301075,0.8185890270569093,0,25,7
31,0.3061224489795918,0.05915013577449606,0.5833333333333334,0.5006002405349792,42,25,7
10,0.16326530612244897,0.013469118426094636,0.5,0.17679444754243478,24,20,7
25,0.16326530612244897,0.013839508183232511,0.5,0.9505227735116775,24,31,7
22,0.18367346938775508,0.019534213271833318,0.5051546391752577,0.5384268241607557,21,21,7
5,0.08163265306122448,0.004790709573872838,0.4016393442622951,0.3330252464379936,21,24,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.18514467859944916,20,1,7
3,0.14285714285714285,0.013357209832773739,0.47115384615384615,0.903284832990654,11,12,7
9,0.16326530612244897,0.017829371106306887,0.4803921568627451,0.44531465268746595,49,8,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.8781936122771123,33,18,7
34,0.24489795918367346,0.03685668233049685,0.5444444444444444,0.030503646378380767,47,40,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.18178149945517996,11,22,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.15715092956176535,35,35,7
37,0.1020408163265306,0.008357374029642936,0.44144144144144143,0.3631771734939766,14,44,7
23,0.16326530612244897,0.023213198602229215,0.5,0.5332547691853555,39,39,7
44,0.24489795918367346,0.04792814123607624,0.5444444444444444,0.7676582953790296,7,16,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.5748698686343,48,22,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.6140989375783472,25,25,7
40,0.2857142857142857,0.05748254284304229,0.5632183908045977,0.07494462117463274,19,30,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.129130780357384,11,11,7
12,0.24489795918367346,0.03153722194838642,0.550561797752809,0.9592663171539294,19,39,7
14,0.12244897959183673,0.008629051557966543,0.4666666666666667,0.788550118961811,1,44,7
16,0.12244897959183673,0.007586025183189048,0.4666666666666667,0.7917950777913462,27,25,7
24,0.12244897959183673,0.01388849021126932,0.47115384615384615,0.07363719635706356,44,35,7
18,0.12244897959183673,0.016606971071256783,0.4666666666666667,0.46192813610017947,17,7,7
2,0.22448979591836732,0.025949137138599764,0.550561797752809,0.14555531425106127,35,30,7
6,0.14285714285714285,0.011967550192577045,0.47572815533980584,0.4639780937616538,47,47,7
0,0.22448979591836732,0.020074542452737147,0.5104166666666666,0.9877595900417397,17,26,7
13,0.12244897959183673,0.013284442079084935,0.4537037037037037,0.3603848150111142,36,18,7
21,0.12244897959183673,0.006546137019576394,0.45794392523364486,0.9908178895038042,20,7,7
27,0.22448979591836732,0.046581926097725844,0.5444444444444444,0.23837560534630342,8,49,7
